47/1000: 0.938 | 0.812 | 0.792 | 0.729 | 0.667 | 
49/1000: 0.960 | 0.860 | 0.720 | 0.600 | 0.580 | 
50/1000: 0.824 | 0.667 | 0.608 | 0.588 | 0.569 | 
45/1000: 0.826 | 0.761 | 0.652 | 0.587 | 0.478 | 
45/1000: 0.913 | 0.891 | 0.783 | 0.652 | 0.587 | 
48/1000: 0.939 | 0.816 | 0.796 | 0.735 | 0.673 | 
45/1000: 0.848 | 0.783 | 0.652 | 0.565 | 0.413 | 
50/1000: 0.961 | 0.843 | 0.706 | 0.588 | 0.569 | 
51/1000: 0.827 | 0.673 | 0.615 | 0.596 | 0.577 | 
46/1000: 0.809 | 0.745 | 0.638 | 0.574 | 0.468 | 
46/1000: 0.894 | 0.766 | 0.574 | 0.553 | 0.447 | 
51/1000: 0.865 | 0.788 | 0.692 | 0.692 | 0.538 | 
46/1000: 0.851 | 0.787 | 0.660 | 0.574 | 0.426 | 
46/1000: 0.915 | 0.894 | 0.787 | 0.638 | 0.574 | 
49/1000: 0.940 | 0.820 | 0.800 | 0.740 | 0.680 | 
51/1000: 0.962 | 0.846 | 0.692 | 0.577 | 0.558 | 
52/1000: 0.868 | 0.792 | 0.698 | 0.698 | 0.547 | 
47/1000: 0.896 | 0.750 | 0.562 | 0.542 | 0.438 | 
52/1000: 0.830 | 0.679 | 0.623 | 0.604 | 0.566 | 
47/1000: 0.812 | 0.750 | 0.646 | 0.583 | 0.458 | 
52/1000: 0.962 | 0.849 | 0.698 | 0.585 | 0.566 | 
47/1000: 0.917 | 0.896 | 0.771 | 0.625 | 0.562 | 
53/1000: 0.870 | 0.796 | 0.704 | 0.704 | 0.556 | 
47/1000: 0.854 | 0.792 | 0.667 | 0.583 | 0.417 | 
50/1000: 0.941 | 0.824 | 0.804 | 0.745 | 0.686 | 
48/1000: 0.898 | 0.735 | 0.551 | 0.531 | 0.429 | 
53/1000: 0.963 | 0.852 | 0.704 | 0.593 | 0.574 | 
53/1000: 0.815 | 0.667 | 0.611 | 0.593 | 0.556 | 
54/1000: 0.873 | 0.800 | 0.709 | 0.709 | 0.564 | 
48/1000: 0.898 | 0.878 | 0.755 | 0.612 | 0.551 | 
48/1000: 0.857 | 0.796 | 0.673 | 0.592 | 0.429 | 
48/1000: 0.816 | 0.735 | 0.633 | 0.571 | 0.449 | 
51/1000: 0.942 | 0.827 | 0.808 | 0.750 | 0.692 | 
49/1000: 0.900 | 0.740 | 0.560 | 0.540 | 0.440 | 
54/1000: 0.800 | 0.655 | 0.600 | 0.582 | 0.545 | 
54/1000: 0.964 | 0.855 | 0.709 | 0.600 | 0.582 | 
49/1000: 0.860 | 0.800 | 0.680 | 0.600 | 0.440 | 
49/1000: 0.820 | 0.740 | 0.640 | 0.580 | 0.460 | 
52/1000: 0.925 | 0.811 | 0.792 | 0.736 | 0.679 | 
49/1000: 0.900 | 0.880 | 0.760 | 0.620 | 0.560 | 
55/1000: 0.804 | 0.661 | 0.607 | 0.589 | 0.554 | 
55/1000: 0.875 | 0.804 | 0.714 | 0.696 | 0.554 | 
50/1000: 0.902 | 0.745 | 0.569 | 0.549 | 0.451 | 
55/1000: 0.964 | 0.857 | 0.714 | 0.607 | 0.589 | 
50/1000: 0.863 | 0.784 | 0.667 | 0.588 | 0.431 | 
50/1000: 0.824 | 0.725 | 0.627 | 0.569 | 0.451 | 
56/1000: 0.807 | 0.667 | 0.614 | 0.596 | 0.561 | 
53/1000: 0.926 | 0.796 | 0.778 | 0.722 | 0.667 | 
56/1000: 0.860 | 0.789 | 0.702 | 0.684 | 0.544 | 
50/1000: 0.902 | 0.882 | 0.765 | 0.627 | 0.569 | 
51/1000: 0.865 | 0.788 | 0.673 | 0.596 | 0.442 | 
56/1000: 0.965 | 0.860 | 0.719 | 0.596 | 0.579 | 
51/1000: 0.904 | 0.750 | 0.577 | 0.558 | 0.442 | 
54/1000: 0.909 | 0.782 | 0.764 | 0.709 | 0.655 | 
51/1000: 0.827 | 0.731 | 0.635 | 0.577 | 0.462 | 
57/1000: 0.810 | 0.655 | 0.603 | 0.586 | 0.552 | 
51/1000: 0.904 | 0.885 | 0.769 | 0.635 | 0.577 | 
57/1000: 0.966 | 0.862 | 0.724 | 0.603 | 0.586 | 
52/1000: 0.830 | 0.736 | 0.642 | 0.585 | 0.472 | 
57/1000: 0.862 | 0.793 | 0.707 | 0.690 | 0.552 | 
52/1000: 0.868 | 0.792 | 0.660 | 0.585 | 0.434 | 
58/1000: 0.814 | 0.661 | 0.610 | 0.593 | 0.559 | 
55/1000: 0.911 | 0.786 | 0.768 | 0.696 | 0.643 | 
53/1000: 0.833 | 0.741 | 0.648 | 0.593 | 0.481 | 
52/1000: 0.887 | 0.868 | 0.755 | 0.623 | 0.566 | 
58/1000: 0.949 | 0.847 | 0.712 | 0.593 | 0.576 | 
53/1000: 0.870 | 0.796 | 0.667 | 0.593 | 0.444 | 
58/1000: 0.864 | 0.797 | 0.712 | 0.695 | 0.559 | 
56/1000: 0.912 | 0.789 | 0.772 | 0.702 | 0.649 | 
59/1000: 0.817 | 0.667 | 0.617 | 0.600 | 0.567 | 
52/1000: 0.906 | 0.755 | 0.585 | 0.547 | 0.434 | 
54/1000: 0.836 | 0.727 | 0.636 | 0.582 | 0.473 | 
54/1000: 0.873 | 0.800 | 0.673 | 0.600 | 0.455 | 
57/1000: 0.914 | 0.793 | 0.776 | 0.707 | 0.655 | 
59/1000: 0.867 | 0.783 | 0.700 | 0.683 | 0.550 | 
53/1000: 0.889 | 0.741 | 0.574 | 0.537 | 0.426 | 
53/1000: 0.889 | 0.870 | 0.741 | 0.611 | 0.556 | 
60/1000: 0.820 | 0.672 | 0.623 | 0.607 | 0.574 | 
59/1000: 0.950 | 0.850 | 0.717 | 0.600 | 0.567 | 
61/1000: 0.823 | 0.677 | 0.629 | 0.613 | 0.581 | 
55/1000: 0.875 | 0.804 | 0.679 | 0.607 | 0.464 | 
58/1000: 0.898 | 0.780 | 0.763 | 0.695 | 0.644 | 
54/1000: 0.891 | 0.745 | 0.582 | 0.545 | 0.436 | 
55/1000: 0.839 | 0.732 | 0.625 | 0.571 | 0.464 | 
60/1000: 0.869 | 0.787 | 0.705 | 0.672 | 0.541 | 
54/1000: 0.891 | 0.873 | 0.745 | 0.600 | 0.545 | 
56/1000: 0.877 | 0.807 | 0.684 | 0.614 | 0.474 | 
60/1000: 0.951 | 0.852 | 0.705 | 0.590 | 0.557 | 
55/1000: 0.893 | 0.750 | 0.589 | 0.554 | 0.446 | 
62/1000: 0.825 | 0.683 | 0.635 | 0.619 | 0.587 | 
59/1000: 0.900 | 0.783 | 0.750 | 0.683 | 0.633 | 
56/1000: 0.842 | 0.719 | 0.614 | 0.561 | 0.456 | 
55/1000: 0.893 | 0.875 | 0.750 | 0.607 | 0.554 | 
56/1000: 0.895 | 0.754 | 0.596 | 0.561 | 0.456 | 
61/1000: 0.952 | 0.855 | 0.710 | 0.597 | 0.565 | 
57/1000: 0.879 | 0.793 | 0.672 | 0.603 | 0.466 | 
60/1000: 0.885 | 0.770 | 0.738 | 0.672 | 0.623 | 
61/1000: 0.871 | 0.790 | 0.694 | 0.661 | 0.532 | 
63/1000: 0.828 | 0.672 | 0.625 | 0.609 | 0.578 | 
56/1000: 0.895 | 0.877 | 0.754 | 0.614 | 0.561 | 
62/1000: 0.952 | 0.857 | 0.714 | 0.603 | 0.571 | 
57/1000: 0.845 | 0.724 | 0.621 | 0.569 | 0.448 | 
58/1000: 0.881 | 0.780 | 0.661 | 0.593 | 0.458 | 
62/1000: 0.873 | 0.778 | 0.683 | 0.651 | 0.524 | 
57/1000: 0.897 | 0.759 | 0.603 | 0.552 | 0.448 | 
61/1000: 0.887 | 0.774 | 0.742 | 0.677 | 0.629 | 
63/1000: 0.953 | 0.859 | 0.719 | 0.609 | 0.578 | 
64/1000: 0.831 | 0.677 | 0.631 | 0.615 | 0.585 | 
57/1000: 0.897 | 0.879 | 0.759 | 0.621 | 0.569 | 
58/1000: 0.831 | 0.712 | 0.610 | 0.559 | 0.441 | 
59/1000: 0.883 | 0.783 | 0.667 | 0.600 | 0.467 | 
65/1000: 0.833 | 0.682 | 0.636 | 0.621 | 0.591 | 
64/1000: 0.954 | 0.862 | 0.723 | 0.615 | 0.585 | 
58/1000: 0.898 | 0.881 | 0.763 | 0.627 | 0.576 | 
62/1000: 0.889 | 0.778 | 0.746 | 0.667 | 0.619 | 
58/1000: 0.898 | 0.763 | 0.610 | 0.559 | 0.441 | 
63/1000: 0.875 | 0.781 | 0.688 | 0.656 | 0.516 | 
60/1000: 0.869 | 0.770 | 0.656 | 0.590 | 0.459 | 
59/1000: 0.833 | 0.717 | 0.617 | 0.567 | 0.433 | 
66/1000: 0.836 | 0.687 | 0.627 | 0.612 | 0.582 | 
59/1000: 0.900 | 0.883 | 0.767 | 0.633 | 0.583 | 
61/1000: 0.855 | 0.758 | 0.645 | 0.581 | 0.452 | 
63/1000: 0.891 | 0.766 | 0.734 | 0.656 | 0.609 | 
65/1000: 0.955 | 0.864 | 0.727 | 0.606 | 0.576 | 
64/1000: 0.877 | 0.785 | 0.692 | 0.662 | 0.523 | 
60/1000: 0.902 | 0.885 | 0.770 | 0.639 | 0.590 | 
59/1000: 0.900 | 0.767 | 0.617 | 0.550 | 0.433 | 
67/1000: 0.824 | 0.676 | 0.618 | 0.603 | 0.574 | 
62/1000: 0.857 | 0.762 | 0.651 | 0.587 | 0.460 | 
60/1000: 0.836 | 0.721 | 0.623 | 0.574 | 0.443 | 
64/1000: 0.892 | 0.769 | 0.738 | 0.662 | 0.615 | 
65/1000: 0.864 | 0.773 | 0.682 | 0.652 | 0.515 | 
66/1000: 0.955 | 0.866 | 0.731 | 0.612 | 0.582 | 
60/1000: 0.902 | 0.770 | 0.623 | 0.557 | 0.443 | 
61/1000: 0.903 | 0.887 | 0.774 | 0.645 | 0.597 | 
63/1000: 0.859 | 0.766 | 0.656 | 0.594 | 0.469 | 
66/1000: 0.866 | 0.776 | 0.687 | 0.657 | 0.522 | 
65/1000: 0.894 | 0.758 | 0.727 | 0.652 | 0.606 | 
61/1000: 0.903 | 0.774 | 0.629 | 0.565 | 0.452 | 
68/1000: 0.826 | 0.681 | 0.623 | 0.609 | 0.580 | 
62/1000: 0.905 | 0.889 | 0.778 | 0.651 | 0.603 | 
61/1000: 0.839 | 0.710 | 0.613 | 0.565 | 0.435 | 
64/1000: 0.862 | 0.754 | 0.646 | 0.585 | 0.462 | 
67/1000: 0.956 | 0.868 | 0.735 | 0.618 | 0.588 | 
67/1000: 0.868 | 0.779 | 0.691 | 0.662 | 0.529 | 
62/1000: 0.905 | 0.778 | 0.635 | 0.571 | 0.460 | 
69/1000: 0.829 | 0.686 | 0.629 | 0.614 | 0.586 | 
62/1000: 0.841 | 0.714 | 0.619 | 0.571 | 0.444 | 
66/1000: 0.896 | 0.761 | 0.731 | 0.657 | 0.612 | 
65/1000: 0.864 | 0.758 | 0.652 | 0.591 | 0.470 | 
68/1000: 0.870 | 0.783 | 0.696 | 0.667 | 0.536 | 
68/1000: 0.957 | 0.870 | 0.739 | 0.623 | 0.594 | 
63/1000: 0.906 | 0.891 | 0.781 | 0.656 | 0.594 | 
70/1000: 0.831 | 0.690 | 0.620 | 0.606 | 0.577 | 
67/1000: 0.882 | 0.750 | 0.721 | 0.647 | 0.603 | 
63/1000: 0.844 | 0.719 | 0.625 | 0.578 | 0.453 | 
69/1000: 0.871 | 0.786 | 0.700 | 0.671 | 0.543 | 
69/1000: 0.957 | 0.871 | 0.743 | 0.629 | 0.600 | 
63/1000: 0.906 | 0.781 | 0.641 | 0.578 | 0.453 | 
64/1000: 0.908 | 0.892 | 0.785 | 0.662 | 0.600 | 
68/1000: 0.884 | 0.754 | 0.725 | 0.652 | 0.609 | 
70/1000: 0.873 | 0.789 | 0.704 | 0.676 | 0.549 | 
66/1000: 0.866 | 0.761 | 0.657 | 0.597 | 0.463 | 
70/1000: 0.958 | 0.859 | 0.732 | 0.620 | 0.592 | 
65/1000: 0.909 | 0.894 | 0.788 | 0.667 | 0.606 | 
64/1000: 0.908 | 0.785 | 0.646 | 0.585 | 0.462 | 
71/1000: 0.875 | 0.792 | 0.708 | 0.681 | 0.556 | 
71/1000: 0.833 | 0.694 | 0.625 | 0.611 | 0.569 | 
69/1000: 0.886 | 0.757 | 0.729 | 0.657 | 0.614 | 
64/1000: 0.846 | 0.723 | 0.631 | 0.569 | 0.446 | 
67/1000: 0.868 | 0.750 | 0.647 | 0.588 | 0.456 | 
72/1000: 0.836 | 0.699 | 0.630 | 0.616 | 0.575 | 
66/1000: 0.910 | 0.896 | 0.791 | 0.672 | 0.612 | 
72/1000: 0.863 | 0.781 | 0.699 | 0.671 | 0.548 | 
65/1000: 0.894 | 0.773 | 0.636 | 0.576 | 0.455 | 
70/1000: 0.887 | 0.761 | 0.732 | 0.662 | 0.620 | 
65/1000: 0.848 | 0.727 | 0.636 | 0.576 | 0.455 | 
68/1000: 0.870 | 0.739 | 0.638 | 0.580 | 0.449 | 
71/1000: 0.958 | 0.861 | 0.736 | 0.625 | 0.583 | 
73/1000: 0.838 | 0.703 | 0.635 | 0.622 | 0.581 | 
71/1000: 0.889 | 0.764 | 0.736 | 0.667 | 0.625 | 
66/1000: 0.851 | 0.731 | 0.642 | 0.582 | 0.463 | 
66/1000: 0.896 | 0.761 | 0.627 | 0.567 | 0.448 | 
73/1000: 0.865 | 0.784 | 0.703 | 0.676 | 0.554 | 
67/1000: 0.912 | 0.897 | 0.794 | 0.662 | 0.603 | 
69/1000: 0.871 | 0.743 | 0.643 | 0.586 | 0.457 | 
72/1000: 0.959 | 0.863 | 0.740 | 0.630 | 0.589 | 
67/1000: 0.897 | 0.765 | 0.632 | 0.574 | 0.456 | 
74/1000: 0.840 | 0.693 | 0.627 | 0.613 | 0.573 | 
72/1000: 0.890 | 0.753 | 0.726 | 0.658 | 0.616 | 
74/1000: 0.867 | 0.787 | 0.707 | 0.680 | 0.560 | 
67/1000: 0.853 | 0.735 | 0.632 | 0.574 | 0.456 | 
68/1000: 0.913 | 0.899 | 0.797 | 0.667 | 0.609 | 
73/1000: 0.959 | 0.851 | 0.730 | 0.622 | 0.581 | 
75/1000: 0.855 | 0.776 | 0.697 | 0.671 | 0.553 | 
68/1000: 0.899 | 0.768 | 0.638 | 0.580 | 0.464 | 
75/1000: 0.842 | 0.697 | 0.632 | 0.605 | 0.566 | 
70/1000: 0.873 | 0.746 | 0.648 | 0.592 | 0.451 | 
73/1000: 0.892 | 0.757 | 0.716 | 0.649 | 0.608 | 
68/1000: 0.855 | 0.725 | 0.623 | 0.565 | 0.449 | 
74/1000: 0.960 | 0.853 | 0.733 | 0.627 | 0.587 | 
69/1000: 0.914 | 0.900 | 0.800 | 0.671 | 0.600 | 
74/1000: 0.893 | 0.760 | 0.720 | 0.653 | 0.613 | 
71/1000: 0.875 | 0.736 | 0.639 | 0.583 | 0.444 | 
75/1000: 0.961 | 0.855 | 0.737 | 0.632 | 0.592 | 
76/1000: 0.857 | 0.779 | 0.701 | 0.675 | 0.545 | 
76/1000: 0.844 | 0.701 | 0.636 | 0.597 | 0.558 | 
69/1000: 0.857 | 0.729 | 0.629 | 0.557 | 0.443 | 
70/1000: 0.915 | 0.901 | 0.803 | 0.676 | 0.606 | 
75/1000: 0.895 | 0.763 | 0.724 | 0.658 | 0.618 | 
69/1000: 0.900 | 0.771 | 0.643 | 0.586 | 0.457 | 
72/1000: 0.877 | 0.740 | 0.644 | 0.589 | 0.438 | 
76/1000: 0.896 | 0.766 | 0.727 | 0.662 | 0.623 | 
77/1000: 0.859 | 0.782 | 0.692 | 0.667 | 0.538 | 
76/1000: 0.961 | 0.857 | 0.740 | 0.636 | 0.584 | 
70/1000: 0.859 | 0.732 | 0.634 | 0.549 | 0.437 | 
71/1000: 0.917 | 0.903 | 0.792 | 0.667 | 0.597 | 
77/1000: 0.846 | 0.705 | 0.641 | 0.590 | 0.551 | 
78/1000: 0.861 | 0.785 | 0.696 | 0.671 | 0.544 | 
73/1000: 0.878 | 0.743 | 0.649 | 0.595 | 0.446 | 
77/1000: 0.962 | 0.846 | 0.731 | 0.628 | 0.577 | 
79/1000: 0.863 | 0.787 | 0.700 | 0.675 | 0.550 | 
70/1000: 0.901 | 0.775 | 0.648 | 0.592 | 0.451 | 
77/1000: 0.897 | 0.769 | 0.731 | 0.667 | 0.615 | 
72/1000: 0.918 | 0.904 | 0.795 | 0.671 | 0.603 | 
71/1000: 0.861 | 0.736 | 0.625 | 0.542 | 0.431 | 
78/1000: 0.848 | 0.709 | 0.646 | 0.595 | 0.557 | 
74/1000: 0.880 | 0.747 | 0.653 | 0.600 | 0.453 | 
80/1000: 0.864 | 0.790 | 0.704 | 0.679 | 0.556 | 
78/1000: 0.962 | 0.848 | 0.734 | 0.633 | 0.582 | 
78/1000: 0.899 | 0.772 | 0.734 | 0.671 | 0.620 | 
71/1000: 0.903 | 0.764 | 0.639 | 0.583 | 0.444 | 
72/1000: 0.863 | 0.740 | 0.630 | 0.548 | 0.438 | 
73/1000: 0.919 | 0.905 | 0.784 | 0.662 | 0.595 | 
81/1000: 0.866 | 0.793 | 0.707 | 0.683 | 0.561 | 
75/1000: 0.882 | 0.750 | 0.658 | 0.605 | 0.461 | 
79/1000: 0.963 | 0.850 | 0.738 | 0.637 | 0.588 | 
72/1000: 0.904 | 0.753 | 0.630 | 0.575 | 0.438 | 
79/1000: 0.850 | 0.713 | 0.650 | 0.600 | 0.550 | 
82/1000: 0.855 | 0.783 | 0.699 | 0.675 | 0.554 | 
79/1000: 0.900 | 0.775 | 0.738 | 0.675 | 0.613 | 
73/1000: 0.865 | 0.743 | 0.635 | 0.554 | 0.446 | 
80/1000: 0.963 | 0.852 | 0.741 | 0.642 | 0.593 | 
74/1000: 0.920 | 0.907 | 0.787 | 0.667 | 0.600 | 
83/1000: 0.857 | 0.774 | 0.690 | 0.667 | 0.548 | 
80/1000: 0.901 | 0.778 | 0.741 | 0.679 | 0.617 | 
74/1000: 0.853 | 0.733 | 0.627 | 0.547 | 0.440 | 
76/1000: 0.883 | 0.753 | 0.662 | 0.597 | 0.455 | 
81/1000: 0.951 | 0.841 | 0.732 | 0.634 | 0.585 | 
73/1000: 0.905 | 0.757 | 0.635 | 0.581 | 0.446 | 
84/1000: 0.859 | 0.776 | 0.694 | 0.671 | 0.553 | 
80/1000: 0.852 | 0.716 | 0.654 | 0.605 | 0.543 | 
81/1000: 0.890 | 0.768 | 0.732 | 0.671 | 0.610 | 
77/1000: 0.885 | 0.756 | 0.667 | 0.603 | 0.462 | 
82/1000: 0.952 | 0.843 | 0.735 | 0.639 | 0.590 | 
75/1000: 0.921 | 0.908 | 0.789 | 0.658 | 0.592 | 
74/1000: 0.907 | 0.760 | 0.640 | 0.587 | 0.453 | 
75/1000: 0.855 | 0.737 | 0.632 | 0.553 | 0.447 | 
85/1000: 0.860 | 0.779 | 0.698 | 0.674 | 0.558 | 
81/1000: 0.854 | 0.720 | 0.659 | 0.610 | 0.549 | 
76/1000: 0.922 | 0.909 | 0.792 | 0.662 | 0.597 | 
76/1000: 0.857 | 0.740 | 0.636 | 0.558 | 0.455 | 
75/1000: 0.895 | 0.750 | 0.632 | 0.579 | 0.447 | 
78/1000: 0.886 | 0.759 | 0.671 | 0.595 | 0.456 | 
83/1000: 0.952 | 0.845 | 0.726 | 0.631 | 0.583 | 
82/1000: 0.892 | 0.771 | 0.735 | 0.675 | 0.602 | 
82/1000: 0.855 | 0.723 | 0.663 | 0.614 | 0.554 | 
77/1000: 0.910 | 0.897 | 0.782 | 0.654 | 0.590 | 
77/1000: 0.859 | 0.744 | 0.641 | 0.564 | 0.462 | 
86/1000: 0.862 | 0.782 | 0.690 | 0.667 | 0.552 | 
84/1000: 0.953 | 0.847 | 0.729 | 0.635 | 0.588 | 
79/1000: 0.887 | 0.762 | 0.662 | 0.588 | 0.450 | 
83/1000: 0.857 | 0.726 | 0.667 | 0.619 | 0.560 | 
78/1000: 0.911 | 0.899 | 0.785 | 0.658 | 0.595 | 
78/1000: 0.861 | 0.734 | 0.633 | 0.557 | 0.456 | 
83/1000: 0.893 | 0.774 | 0.738 | 0.679 | 0.607 | 
76/1000: 0.896 | 0.753 | 0.636 | 0.571 | 0.442 | 
87/1000: 0.864 | 0.784 | 0.693 | 0.659 | 0.545 | 
85/1000: 0.953 | 0.837 | 0.721 | 0.628 | 0.581 | 
80/1000: 0.889 | 0.765 | 0.667 | 0.593 | 0.457 | 
84/1000: 0.859 | 0.729 | 0.671 | 0.624 | 0.565 | 
79/1000: 0.912 | 0.900 | 0.787 | 0.662 | 0.600 | 
79/1000: 0.863 | 0.725 | 0.625 | 0.550 | 0.450 | 
77/1000: 0.897 | 0.756 | 0.641 | 0.577 | 0.449 | 
88/1000: 0.865 | 0.787 | 0.697 | 0.663 | 0.551 | 
81/1000: 0.890 | 0.768 | 0.671 | 0.598 | 0.463 | 
84/1000: 0.894 | 0.776 | 0.729 | 0.671 | 0.600 | 
86/1000: 0.954 | 0.839 | 0.724 | 0.632 | 0.586 | 
85/1000: 0.860 | 0.733 | 0.674 | 0.628 | 0.570 | 
80/1000: 0.914 | 0.889 | 0.778 | 0.654 | 0.593 | 
80/1000: 0.864 | 0.728 | 0.630 | 0.556 | 0.457 | 
78/1000: 0.899 | 0.759 | 0.646 | 0.582 | 0.456 | 
89/1000: 0.867 | 0.789 | 0.700 | 0.667 | 0.556 | 
82/1000: 0.892 | 0.771 | 0.675 | 0.602 | 0.470 | 
85/1000: 0.895 | 0.779 | 0.733 | 0.674 | 0.605 | 
81/1000: 0.915 | 0.890 | 0.780 | 0.659 | 0.598 | 
81/1000: 0.866 | 0.732 | 0.634 | 0.561 | 0.463 | 
86/1000: 0.862 | 0.736 | 0.678 | 0.632 | 0.575 | 
90/1000: 0.868 | 0.791 | 0.703 | 0.670 | 0.560 | 
87/1000: 0.955 | 0.841 | 0.716 | 0.625 | 0.580 | 
83/1000: 0.893 | 0.774 | 0.679 | 0.607 | 0.476 | 
79/1000: 0.900 | 0.762 | 0.637 | 0.575 | 0.450 | 
86/1000: 0.897 | 0.782 | 0.736 | 0.678 | 0.609 | 
91/1000: 0.870 | 0.793 | 0.707 | 0.674 | 0.565 | 
82/1000: 0.904 | 0.880 | 0.771 | 0.651 | 0.590 | 
88/1000: 0.955 | 0.843 | 0.719 | 0.629 | 0.584 | 
82/1000: 0.867 | 0.735 | 0.639 | 0.566 | 0.470 | 
87/1000: 0.864 | 0.739 | 0.670 | 0.625 | 0.568 | 
92/1000: 0.871 | 0.796 | 0.710 | 0.677 | 0.570 | 
84/1000: 0.894 | 0.776 | 0.671 | 0.600 | 0.471 | 
80/1000: 0.901 | 0.765 | 0.630 | 0.568 | 0.444 | 
89/1000: 0.956 | 0.844 | 0.722 | 0.633 | 0.589 | 
83/1000: 0.905 | 0.881 | 0.774 | 0.655 | 0.595 | 
87/1000: 0.898 | 0.784 | 0.739 | 0.682 | 0.614 | 
88/1000: 0.854 | 0.730 | 0.663 | 0.618 | 0.562 | 
85/1000: 0.895 | 0.779 | 0.674 | 0.605 | 0.477 | 
84/1000: 0.906 | 0.882 | 0.776 | 0.659 | 0.600 | 
81/1000: 0.902 | 0.768 | 0.634 | 0.573 | 0.451 | 
83/1000: 0.869 | 0.738 | 0.643 | 0.571 | 0.464 | 
90/1000: 0.956 | 0.846 | 0.725 | 0.637 | 0.593 | 
86/1000: 0.897 | 0.782 | 0.678 | 0.609 | 0.483 | 
88/1000: 0.899 | 0.787 | 0.742 | 0.674 | 0.607 | 
93/1000: 0.872 | 0.798 | 0.713 | 0.670 | 0.564 | 
82/1000: 0.892 | 0.759 | 0.627 | 0.566 | 0.446 | 
91/1000: 0.946 | 0.837 | 0.717 | 0.630 | 0.587 | 
87/1000: 0.886 | 0.773 | 0.670 | 0.602 | 0.477 | 
85/1000: 0.907 | 0.884 | 0.779 | 0.651 | 0.593 | 
84/1000: 0.871 | 0.741 | 0.647 | 0.576 | 0.471 | 
89/1000: 0.856 | 0.733 | 0.667 | 0.611 | 0.556 | 
83/1000: 0.893 | 0.762 | 0.631 | 0.571 | 0.452 | 
89/1000: 0.900 | 0.778 | 0.733 | 0.667 | 0.600 | 
94/1000: 0.874 | 0.800 | 0.716 | 0.674 | 0.568 | 
88/1000: 0.888 | 0.775 | 0.674 | 0.607 | 0.483 | 
85/1000: 0.872 | 0.744 | 0.651 | 0.581 | 0.477 | 
90/1000: 0.890 | 0.769 | 0.725 | 0.659 | 0.593 | 
86/1000: 0.908 | 0.885 | 0.782 | 0.655 | 0.598 | 
90/1000: 0.857 | 0.736 | 0.659 | 0.604 | 0.549 | 
92/1000: 0.946 | 0.839 | 0.720 | 0.634 | 0.581 | 
89/1000: 0.889 | 0.778 | 0.678 | 0.611 | 0.489 | 
95/1000: 0.875 | 0.802 | 0.719 | 0.677 | 0.573 | 
86/1000: 0.874 | 0.747 | 0.655 | 0.586 | 0.483 | 
84/1000: 0.894 | 0.765 | 0.624 | 0.565 | 0.447 | 
91/1000: 0.880 | 0.761 | 0.717 | 0.652 | 0.587 | 
87/1000: 0.909 | 0.886 | 0.784 | 0.659 | 0.602 | 
91/1000: 0.859 | 0.739 | 0.663 | 0.609 | 0.554 | 
93/1000: 0.947 | 0.840 | 0.723 | 0.638 | 0.585 | 
90/1000: 0.890 | 0.780 | 0.681 | 0.615 | 0.495 | 
92/1000: 0.882 | 0.763 | 0.720 | 0.656 | 0.591 | 
87/1000: 0.875 | 0.750 | 0.659 | 0.580 | 0.477 | 
96/1000: 0.876 | 0.804 | 0.722 | 0.670 | 0.567 | 
85/1000: 0.895 | 0.767 | 0.628 | 0.570 | 0.442 | 
94/1000: 0.947 | 0.842 | 0.726 | 0.642 | 0.589 | 
92/1000: 0.860 | 0.742 | 0.667 | 0.613 | 0.559 | 
91/1000: 0.891 | 0.783 | 0.685 | 0.620 | 0.500 | 
88/1000: 0.910 | 0.888 | 0.775 | 0.652 | 0.596 | 
88/1000: 0.865 | 0.742 | 0.652 | 0.573 | 0.472 | 
97/1000: 0.878 | 0.806 | 0.724 | 0.673 | 0.571 | 
93/1000: 0.883 | 0.766 | 0.713 | 0.649 | 0.585 | 
95/1000: 0.948 | 0.844 | 0.729 | 0.646 | 0.594 | 
93/1000: 0.862 | 0.745 | 0.670 | 0.617 | 0.564 | 
86/1000: 0.897 | 0.770 | 0.632 | 0.575 | 0.448 | 
89/1000: 0.856 | 0.733 | 0.644 | 0.567 | 0.467 | 
89/1000: 0.911 | 0.889 | 0.778 | 0.656 | 0.600 | 
92/1000: 0.892 | 0.785 | 0.677 | 0.613 | 0.495 | 
98/1000: 0.869 | 0.798 | 0.717 | 0.667 | 0.566 | 
94/1000: 0.884 | 0.768 | 0.716 | 0.653 | 0.589 | 
96/1000: 0.948 | 0.845 | 0.732 | 0.649 | 0.598 | 
94/1000: 0.853 | 0.737 | 0.663 | 0.611 | 0.558 | 
90/1000: 0.857 | 0.736 | 0.648 | 0.571 | 0.473 | 
90/1000: 0.912 | 0.890 | 0.780 | 0.659 | 0.604 | 
87/1000: 0.898 | 0.773 | 0.636 | 0.580 | 0.455 | 
93/1000: 0.883 | 0.777 | 0.670 | 0.606 | 0.489 | 
99/1000: 0.870 | 0.800 | 0.720 | 0.670 | 0.570 | 
95/1000: 0.885 | 0.760 | 0.708 | 0.646 | 0.583 | 
95/1000: 0.854 | 0.740 | 0.667 | 0.615 | 0.562 | 
97/1000: 0.949 | 0.847 | 0.724 | 0.643 | 0.592 | 
88/1000: 0.899 | 0.775 | 0.640 | 0.584 | 0.461 | 
91/1000: 0.859 | 0.728 | 0.641 | 0.565 | 0.467 | 
